State,District,Subdistt,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
5,57,284,800290,2,0,WARD,Badrinathpuri (NP) WARD NO.-0002,Urban,342,1220,1101,119,20,12,8,89,64,25,14,9,5,1137,1050,87,83,51,32,1166,1065,101,1157,1059,98,49,23,26,28,24,4,561,516,45,519,496,23,9,6,3,0,0,0,1,1,0,5,5,0,3,0,3,6,4,2,0,0,0,1,1,0,3,3,0,2,0,2,3,2,1,0,0,0,0,0,0,2,2,0,1,0,1,54,36,18
5,57,284,800291,0,0,TOWN,Joshimath  (NPP),Urban,3898,16709,9988,6721,2103,1127,976,2343,1284,1059,1711,827,884,13332,8438,4894,3377,1550,1827,7368,6102,1266,7068,5915,1153,962,398,564,106,87,19,66,24,42,5934,5406,528,300,187,113,65,19,46,12,9,3,25,7,18,198,152,46,264,157,107,63,18,45,12,9,3,24,7,17,165,123,42,36,30,6,2,1,1,0,0,0,1,0,1,33,29,4,9341,3886,5455
5,57,284,800291,1,0,WARD,Joshimath  (NPP) WARD NO.-0001,Urban,716,3763,2624,1139,385,203,182,1003,533,470,48,26,22,3156,2356,800,607,268,339,2130,1986,144,2069,1952,117,23,12,11,2,2,0,34,5,29,2010,1933,77,61,34,27,11,0,11,0,0,0,4,0,4,46,34,12,54,28,26,11,0,11,0,0,0,4,0,4,39,28,11,7,6,1,0,0,0,0,0,0,0,0,0,7,6,1,1633,638,995
5,57,284,800291,2,0,WARD,Joshimath  (NPP) WARD NO.-0002,Urban,413,1472,924,548,213,122,91,43,28,15,1,1,0,1080,703,377,392,221,171,700,614,86,686,601,85,80,33,47,2,2,0,0,0,0,604,566,38,14,13,1,0,0,0,0,0,0,0,0,0,14,13,1,8,7,1,0,0,0,0,0,0,0,0,0,8,7,1,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,772,310,462
5,57,284,800291,3,0,WARD,Joshimath  (NPP) WARD NO.-0003,Urban,354,1380,833,547,140,68,72,67,33,34,141,72,69,1138,730,408,242,103,139,463,390,73,433,368,65,11,10,1,1,0,1,0,0,0,421,358,63,30,22,8,6,2,4,0,0,0,1,0,1,23,20,3,28,21,7,6,2,4,0,0,0,1,0,1,21,19,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,917,443,474
5,57,284,800291,4,0,WARD,Joshimath  (NPP) WARD NO.-0004,Urban,508,1984,1068,916,258,141,117,269,144,125,321,154,167,1611,894,717,373,174,199,716,550,166,683,533,150,97,31,66,54,44,10,12,7,5,520,451,69,33,17,16,1,1,0,11,8,3,8,0,8,13,8,5,32,17,15,1,1,0,11,8,3,8,0,8,12,8,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1268,518,750
5,57,284,800291,5,0,WARD,Joshimath  (NPP) WARD NO.-0005,Urban,253,955,535,420,143,78,65,69,40,29,118,59,59,758,439,319,197,96,101,352,286,66,329,270,59,11,1,10,0,0,0,6,1,5,312,268,44,23,16,7,7,4,3,0,0,0,2,0,2,14,12,2,17,12,5,5,3,2,0,0,0,1,0,1,11,9,2,6,4,2,2,1,1,0,0,0,1,0,1,3,3,0,603,249,354
5,57,284,800291,6,0,WARD,Joshimath  (NPP) WARD NO.-0006,Urban,457,1766,1050,716,233,125,108,112,70,42,130,66,64,1397,863,534,369,187,182,716,604,112,649,575,74,25,9,16,0,0,0,4,4,0,620,562,58,67,29,38,25,2,23,0,0,0,6,4,2,36,23,13,65,27,38,25,2,23,0,0,0,6,4,2,34,21,13,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1050,446,604
5,57,284,800291,7,0,WARD,Joshimath  (NPP) WARD NO.-0007,Urban,501,2432,1449,983,291,162,129,386,227,159,175,83,92,1977,1245,732,455,204,251,1180,951,229,1136,912,224,280,126,154,9,5,4,5,4,1,842,777,65,44,39,5,4,3,1,0,0,0,3,3,0,37,33,4,35,30,5,4,3,1,0,0,0,3,3,0,28,24,4,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,1252,498,754
5,57,284,800291,8,0,WARD,Joshimath  (NPP) WARD NO.-0008,Urban,303,1258,673,585,148,78,70,186,102,84,596,283,313,935,550,385,323,123,200,644,404,240,625,392,233,282,113,169,37,33,4,4,3,1,302,243,59,19,12,7,11,7,4,1,1,0,1,0,1,6,4,2,17,10,7,11,7,4,1,1,0,1,0,1,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,614,269,345
5,57,284,800291,9,0,WARD,Joshimath  (NPP) WARD NO.-0009,Urban,393,1699,832,867,292,150,142,208,107,101,181,83,98,1280,658,622,419,174,245,467,317,150,458,312,146,153,63,90,1,1,0,1,0,1,303,248,55,9,5,4,0,0,0,0,0,0,0,0,0,9,5,4,8,5,3,0,0,0,0,0,0,0,0,0,8,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1232,515,717
5,57,285,0,0,0,SUB-DISTRICT,Chamoli,Total,22242,99982,50525,49457,13513,7154,6359,23411,11988,11423,3467,1673,1794,71449,40209,31240,28533,10316,18217,44188,23960,20228,26750,16198,10552,14314,6347,7967,404,195,209,670,369,301,11362,9287,2075,17438,7762,9676,13023,5056,7967,759,290,469,729,341,388,2927,2075,852,13154,5913,7241,10052,3922,6130,447,162,285,463,267,196,2192,1562,630,4284,1849,2435,2971,1134,1837,312,128,184,266,74,192,735,513,222,55794,26565,29229
5,57,285,0,0,0,SUB-DISTRICT,Chamoli,Rural,16328,76894,38207,38687,10794,5649,5145,18581,9447,9134,2159,1037,1122,52531,29801,22730,24363,8406,15957,36326,18212,18114,19953,10981,8972,13630,6175,7455,373,172,201,485,257,228,5465,4377,1088,16373,7231,9142,12743,5031,7712,729,268,461,640,288,352,2261,1644,617,12224,5446,6778,9813,3902,5911,424,144,280,394,221,173,1593,1179,414,4149,1785,2364,2930,1129,1801,305,124,181,246,67,179,668,465,203,40568,19995,20573
5,57,285,0,0,0,SUB-DISTRICT,Chamoli,Urban,5914,23088,12318,10770,2719,1505,1214,4830,2541,2289,1308,636,672,18918,10408,8510,4170,1910,2260,7862,5748,2114,6797,5217,1580,684,172,512,31,23,8,185,112,73,5897,4910,987,1065,531,534,280,25,255,30,22,8,89,53,36,666,431,235,930,467,463,239,20,219,23,18,5,69,46,23,599,383,216,135,64,71,41,5,36,7,4,3,20,7,13,67,48,19,15226,6570,8656
5,57,285,800292,0,0,TOWN,Chamoli Gopeshwar (NPP),Urban,5513,21447,11432,10015,2491,1388,1103,4096,2163,1933,1199,586,613,17688,9709,7979,3759,1723,2036,7177,5291,1886,6412,4892,1520,684,172,512,30,22,8,180,108,72,5518,4590,928,765,399,366,248,20,228,26,20,6,76,51,25,415,308,107,677,351,326,231,17,214,19,16,3,56,44,12,371,274,97,88,48,40,17,3,14,7,4,3,20,7,13,44,34,10,14270,6141,8129
5,57,285,800292,1,0,WARD,Chamoli Gopeshwar (NPP) WARD NO.-0001,Urban,602,2447,1256,1191,307,164,143,488,256,232,34,18,16,1994,1072,922,453,184,269,908,559,349,671,515,156,89,28,61,4,3,1,8,4,4,570,480,90,237,44,193,187,1,186,1,1,0,0,0,0,49,42,7,231,38,193,187,1,186,1,1,0,0,0,0,43,36,7,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,1539,697,842
5,57,285,800292,2,0,WARD,Chamoli Gopeshwar (NPP) WARD NO.-0002,Urban,569,2074,1120,954,210,116,94,535,271,264,53,30,23,1746,978,768,328,142,186,742,575,167,730,572,158,53,10,43,3,3,0,4,3,1,670,556,114,12,3,9,3,0,3,0,0,0,0,0,0,9,3,6,12,3,9,3,0,3,0,0,0,0,0,0,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,545,787
5,57,285,800292,3,0,WARD,Chamoli Gopeshwar (NPP) WARD NO.-0003,Urban,645,2397,1277,1120,265,154,111,293,154,139,104,47,57,2017,1081,936,380,196,184,770,629,141,701,575,126,0,0,0,1,1,0,2,2,0,698,572,126,69,54,15,3,0,3,3,3,0,0,0,0,63,51,12,56,43,13,3,0,3,2,2,0,0,0,0,51,41,10,13,11,2,0,0,0,1,1,0,0,0,0,12,10,2,1627,648,979
5,57,285,800292,4,0,WARD,Chamoli Gopeshwar (NPP) WARD NO.-0004,Urban,627,2362,1293,1069,275,146,129,460,250,210,107,52,55,1984,1122,862,378,171,207,707,603,104,689,590,99,4,4,0,2,2,0,23,20,3,660,564,96,18,13,5,0,0,0,0,0,0,5,3,2,13,10,3,18,13,5,0,0,0,0,0,0,5,3,2,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,690,965
5,57,285,800292,5,0,WARD,Chamoli Gopeshwar (NPP) WARD NO.-0005,Urban,973,3707,1968,1739,386,212,174,529,290,239,88,47,41,3197,1715,1482,510,253,257,1049,852,197,952,792,160,6,1,5,2,1,1,13,13,0,931,777,154,97,60,37,3,0,3,16,13,3,13,9,4,65,38,27,90,55,35,3,0,3,12,10,2,12,8,4,63,37,26,7,5,2,0,0,0,4,3,1,1,1,0,2,1,1,2658,1116,1542
5,57,285,800292,6,0,WARD,Chamoli Gopeshwar (NPP) WARD NO.-0006,Urban,621,2467,1293,1174,312,167,145,516,264,252,491,228,263,1988,1085,903,479,208,271,633,514,119,551,445,106,1,1,0,0,0,0,25,15,10,525,429,96,82,69,13,14,10,4,0,0,0,5,4,1,63,55,8,78,66,12,12,9,3,0,0,0,5,4,1,61,53,8,4,3,1,2,1,1,0,0,0,0,0,0,2,2,0,1834,779,1055
5,57,285,800292,7,0,WARD,Chamoli Gopeshwar (NPP) WARD NO.-0007,Urban,585,2333,1219,1114,278,163,115,461,244,217,16,4,12,1893,1025,868,440,194,246,802,512,290,676,429,247,181,30,151,18,12,6,21,18,3,456,369,87,126,83,43,14,4,10,3,1,2,37,31,6,72,47,25,108,74,34,10,2,8,1,1,0,32,28,4,65,43,22,18,9,9,4,2,2,2,0,2,5,3,2,7,4,3,1531,707,824
5,57,285,800292,8,0,WARD,Chamoli Gopeshwar (NPP) WARD NO.-0008,Urban,429,1845,974,871,260,143,117,562,284,278,159,88,71,1380,781,599,465,193,272,742,451,291,655,404,251,244,60,184,0,0,0,5,4,1,406,340,66,87,47,40,24,5,19,2,1,1,15,3,12,46,38,8,53,38,15,13,5,8,2,1,1,1,0,1,37,32,5,34,9,25,11,0,11,0,0,0,14,3,11,9,6,3,1103,523,580
5,57,285,800292,9,0,WARD,Chamoli Gopeshwar (NPP) WARD NO.-0009,Urban,462,1815,1032,783,198,123,75,252,150,102,147,72,75,1489,850,639,326,182,144,824,596,228,787,570,217,106,38,68,0,0,0,79,29,50,602,503,99,37,26,11,0,0,0,1,1,0,1,1,0,35,24,11,31,21,10,0,0,0,1,1,0,1,1,0,29,19,10,6,5,1,0,0,0,0,0,0,0,0,0,6,5,1,991,436,555
5,57,285,800293,0,0,TOWN,Nandprayag (NP),Urban,401,1641,886,755,228,117,111,734,378,356,109,50,59,1230,699,531,411,187,224,685,457,228,385,325,60,0,0,0,1,1,0,5,4,1,379,320,59,300,132,168,32,5,27,4,2,2,13,2,11,251,123,128,253,116,137,8,3,5,4,2,2,13,2,11,228,109,119,47,16,31,24,2,22,0,0,0,0,0,0,23,14,9,956,429,527
5,57,285,800293,1,0,WARD,Nandprayag (NP) WARD NO.-0001,Urban,108,502,258,244,85,45,40,466,236,230,8,3,5,337,191,146,165,67,98,243,119,124,56,46,10,0,0,0,0,0,0,3,2,1,53,44,9,187,73,114,6,2,4,0,0,0,3,0,3,178,71,107,176,67,109,6,2,4,0,0,0,3,0,3,167,65,102,11,6,5,0,0,0,0,0,0,0,0,0,11,6,5,259,139,120
5,57,285,800293,2,0,WARD,Nandprayag (NP) WARD NO.-0002,Urban,130,481,259,222,64,30,34,159,81,78,100,47,53,358,200,158,123,59,64,174,125,49,110,92,18,0,0,0,1,1,0,0,0,0,109,91,18,64,33,31,0,0,0,4,2,2,10,2,8,50,29,21,55,28,27,0,0,0,4,2,2,10,2,8,41,24,17,9,5,4,0,0,0,0,0,0,0,0,0,9,5,4,307,134,173
5,57,285,800293,3,0,WARD,Nandprayag (NP) WARD NO.-0003,Urban,76,336,184,152,42,23,19,88,45,43,0,0,0,268,153,115,68,31,37,139,109,30,108,98,10,0,0,0,0,0,0,0,0,0,108,98,10,31,11,20,23,3,20,0,0,0,0,0,0,8,8,0,7,6,1,2,1,1,0,0,0,0,0,0,5,5,0,24,5,19,21,2,19,0,0,0,0,0,0,3,3,0,197,75,122
5,57,285,800293,4,0,WARD,Nandprayag (NP) WARD NO.-0004,Urban,87,322,185,137,37,19,18,21,16,5,1,0,1,267,155,112,55,30,25,129,104,25,111,89,22,0,0,0,0,0,0,2,2,0,109,87,22,18,15,3,3,0,3,0,0,0,0,0,0,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,15,15,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,193,81,112
5,57,286,0,0,0,SUB-DISTRICT,Pokhari ,Total,8244,35890,16959,18931,4640,2449,2191,8458,4157,4301,104,52,52,25940,13796,12144,9950,3163,6787,17258,7853,9405,11184,5438,5746,7718,2828,4890,66,31,35,703,376,327,2697,2203,494,6074,2415,3659,4500,1560,2940,222,88,134,208,111,97,1144,656,488,4612,1816,2796,3425,1138,2287,190,79,111,127,80,47,870,519,351,1462,599,863,1075,422,653,32,9,23,81,31,50,274,137,137,18632,9106,9526
5,57,286,0,0,0,SUB-DISTRICT,Pokhari ,Rural,8244,35890,16959,18931,4640,2449,2191,8458,4157,4301,104,52,52,25940,13796,12144,9950,3163,6787,17258,7853,9405,11184,5438,5746,7718,2828,4890,66,31,35,703,376,327,2697,2203,494,6074,2415,3659,4500,1560,2940,222,88,134,208,111,97,1144,656,488,4612,1816,2796,3425,1138,2287,190,79,111,127,80,47,870,519,351,1462,599,863,1075,422,653,32,9,23,81,31,50,274,137,137,18632,9106,9526
5,57,286,0,0,0,SUB-DISTRICT,Pokhari ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,57,287,0,0,0,SUB-DISTRICT,Karnaprayag,Total,13204,56005,27368,28637,6870,3673,3197,11784,5836,5948,686,329,357,41926,22538,19388,14079,4830,9249,22735,12307,10428,12799,7883,4916,6381,2420,3961,49,31,18,177,156,21,6192,5276,916,9936,4424,5512,7994,3046,4948,232,124,108,250,125,125,1460,1129,331,7280,3360,3920,5796,2309,3487,147,81,66,190,87,103,1147,883,264,2656,1064,1592,2198,737,1461,85,43,42,60,38,22,313,246,67,33270,15061,18209
5,57,287,0,0,0,SUB-DISTRICT,Karnaprayag,Rural,9220,38844,18106,20738,4816,2545,2271,7753,3778,3975,513,242,271,28188,14819,13369,10656,3287,7369,17112,8036,9076,8051,4213,3838,5524,2085,3439,33,17,16,83,75,8,2411,2036,375,9061,3823,5238,7828,2964,4864,193,107,86,213,96,117,827,656,171,6630,2921,3709,5715,2274,3441,112,66,46,167,70,97,636,511,125,2431,902,1529,2113,690,1423,81,41,40,46,26,20,191,145,46,21732,10070,11662
5,57,287,0,0,0,SUB-DISTRICT,Karnaprayag,Urban,3984,17161,9262,7899,2054,1128,926,4031,2058,1973,173,87,86,13738,7719,6019,3423,1543,1880,5623,4271,1352,4748,3670,1078,857,335,522,16,14,2,94,81,13,3781,3240,541,875,601,274,166,82,84,39,17,22,37,29,8,633,473,160,650,439,211,81,35,46,35,15,20,23,17,6,511,372,139,225,162,63,85,47,38,4,2,2,14,12,2,122,101,21,11538,4991,6547
5,57,287,800294,0,0,TOWN,Gochar (NP),Urban,1985,8864,4707,4157,1093,578,515,2248,1148,1100,39,25,14,7005,3929,3076,1859,778,1081,3150,2194,956,2658,1893,765,783,295,488,10,8,2,54,52,2,1811,1538,273,492,301,191,85,30,55,20,5,15,15,15,0,372,251,121,414,254,160,63,22,41,18,5,13,10,10,0,323,217,106,78,47,31,22,8,14,2,0,2,5,5,0,49,34,15,5714,2513,3201
5,57,287,800294,1,0,WARD,Gochar (NP) WARD NO.-0001,Urban,238,1185,581,604,137,80,57,673,344,329,0,0,0,873,468,405,312,113,199,566,264,302,546,245,301,443,156,287,0,0,0,0,0,0,103,89,14,20,19,1,1,1,0,2,2,0,0,0,0,17,16,1,20,19,1,1,1,0,2,2,0,0,0,0,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,317,302
5,57,287,800294,2,0,WARD,Gochar (NP) WARD NO.-0002,Urban,171,884,528,356,101,56,45,289,154,135,4,4,0,713,457,256,171,71,100,336,312,24,289,266,23,0,0,0,0,0,0,0,0,0,289,266,23,47,46,1,0,0,0,0,0,0,0,0,0,47,46,1,36,36,0,0,0,0,0,0,0,0,0,0,36,36,0,11,10,1,0,0,0,0,0,0,0,0,0,11,10,1,548,216,332
5,57,287,800294,3,0,WARD,Gochar (NP) WARD NO.-0003,Urban,433,1961,1126,835,242,131,111,484,262,222,19,11,8,1595,971,624,366,155,211,847,625,222,708,546,162,146,50,96,4,2,2,2,2,0,556,492,64,139,79,60,26,7,19,1,1,0,1,1,0,111,70,41,124,71,53,22,6,16,1,1,0,0,0,0,101,64,37,15,8,7,4,1,3,0,0,0,1,1,0,10,6,4,1114,501,613
5,57,287,800294,4,0,WARD,Gochar (NP) WARD NO.-0004,Urban,280,1084,497,587,139,77,62,106,50,56,8,5,3,883,407,476,201,90,111,244,154,90,188,127,61,11,8,3,1,1,0,0,0,0,176,118,58,56,27,29,0,0,0,0,0,0,0,0,0,56,27,29,53,26,27,0,0,0,0,0,0,0,0,0,53,26,27,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,840,343,497
5,57,287,800294,5,0,WARD,Gochar (NP) WARD NO.-0005,Urban,287,1252,702,550,172,80,92,542,258,284,7,5,2,902,550,352,350,152,198,465,344,121,351,297,54,5,2,3,3,3,0,37,35,2,306,257,49,114,47,67,34,7,27,14,1,13,0,0,0,66,39,27,103,42,61,28,5,23,14,1,13,0,0,0,61,36,25,11,5,6,6,2,4,0,0,0,0,0,0,5,3,2,787,358,429
5,57,287,800294,6,0,WARD,Gochar (NP) WARD NO.-0006,Urban,327,1416,758,658,164,87,77,129,68,61,0,0,0,1148,634,514,268,124,144,372,303,69,270,233,37,16,14,2,2,2,0,4,4,0,248,213,35,102,70,32,23,14,9,2,0,2,13,13,0,64,43,21,67,50,17,11,9,2,0,0,0,9,9,0,47,32,15,35,20,15,12,5,7,2,0,2,4,4,0,17,11,6,1044,455,589
5,57,287,800294,7,0,WARD,Gochar (NP) WARD NO.-0007,Urban,249,1082,515,567,138,67,71,25,12,13,1,0,1,891,442,449,191,73,118,320,192,128,306,179,127,162,65,97,0,0,0,11,11,0,133,103,30,14,13,1,1,1,0,1,1,0,1,1,0,11,10,1,11,10,1,1,1,0,1,1,0,1,1,0,8,7,1,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,762,323,439
5,57,287,800295,0,0,TOWN,Karnaprayag (NP),Urban,1999,8297,4555,3742,961,550,411,1783,910,873,134,62,72,6733,3790,2943,1564,765,799,2473,2077,396,2090,1777,313,74,40,34,6,6,0,40,29,11,1970,1702,268,383,300,83,81,52,29,19,12,7,22,14,8,261,222,39,236,185,51,18,13,5,17,10,7,13,7,6,188,155,33,147,115,32,63,39,24,2,2,0,9,7,2,73,67,6,5824,2478,3346
5,57,287,800295,1,0,WARD,Karnaprayag (NP) WARD NO.-0001,Urban,420,1734,908,826,231,128,103,462,222,240,34,19,15,1399,751,648,335,157,178,459,389,70,431,370,61,0,0,0,1,1,0,3,2,1,427,367,60,28,19,9,0,0,0,1,1,0,1,1,0,26,17,9,27,18,9,0,0,0,1,1,0,1,1,0,25,16,9,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1275,519,756
5,57,287,800295,2,0,WARD,Karnaprayag (NP) WARD NO.-0002,Urban,252,1146,594,552,151,93,58,327,170,157,0,0,0,867,470,397,279,124,155,330,253,77,211,165,46,57,26,31,1,1,0,3,3,0,150,135,15,119,88,31,61,37,24,1,1,0,11,8,3,46,42,4,11,7,4,1,1,0,0,0,0,3,2,1,7,4,3,108,81,27,60,36,24,1,1,0,8,6,2,39,38,1,816,341,475
5,57,287,800295,3,0,WARD,Karnaprayag (NP) WARD NO.-0003,Urban,211,943,523,420,127,70,57,309,160,149,1,0,1,764,431,333,179,92,87,305,253,52,237,197,40,8,8,0,1,1,0,13,5,8,215,183,32,68,56,12,3,2,1,4,2,2,6,1,5,55,51,4,55,43,12,3,2,1,3,1,2,6,1,5,43,39,4,13,13,0,0,0,0,1,1,0,0,0,0,12,12,0,638,270,368
5,57,287,800295,4,0,WARD,Karnaprayag (NP) WARD NO.-0004,Urban,121,468,267,201,15,8,7,78,44,34,6,2,4,444,256,188,24,11,13,142,116,26,140,115,25,5,3,2,1,1,0,0,0,0,134,111,23,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,151,175
5,57,287,800295,5,0,WARD,Karnaprayag (NP) WARD NO.-0005,Urban,400,1662,905,757,189,102,87,261,134,127,71,26,45,1354,762,592,308,143,165,451,386,65,382,327,55,0,0,0,2,2,0,0,0,0,380,325,55,69,59,10,6,6,0,6,3,3,3,3,0,54,47,7,46,41,5,3,3,0,6,3,3,2,2,0,35,33,2,23,18,5,3,3,0,0,0,0,1,1,0,19,14,5,1211,519,692
5,57,287,800295,6,0,WARD,Karnaprayag (NP) WARD NO.-0006,Urban,214,886,563,323,96,58,38,81,40,41,0,0,0,692,446,246,194,117,77,366,345,21,340,321,19,0,0,0,0,0,0,6,6,0,334,315,19,26,24,2,0,0,0,0,0,0,0,0,0,26,24,2,26,24,2,0,0,0,0,0,0,0,0,0,26,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,218,302
5,57,287,800295,7,0,WARD,Karnaprayag (NP) WARD NO.-0007,Urban,381,1458,795,663,152,91,61,265,140,125,22,15,7,1213,674,539,245,121,124,420,335,85,349,282,67,4,3,1,0,0,0,15,13,2,330,266,64,71,53,18,11,7,4,7,5,2,1,1,0,52,40,12,69,51,18,11,7,4,7,5,2,1,1,0,50,38,12,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1038,460,578
5,57,288,0,0,0,SUB-DISTRICT,Tharali  ,Total,19739,89114,42556,46558,12062,6474,5588,20195,10005,10190,148,80,68,62490,33583,28907,26624,8973,17651,41858,19523,22335,24380,12289,12091,17754,6786,10968,204,128,76,287,240,47,6135,5135,1000,17478,7234,10244,14687,5522,9165,935,406,529,164,84,80,1692,1222,470,12704,5576,7128,10555,4198,6357,614,274,340,124,63,61,1411,1041,370,4774,1658,3116,4132,1324,2808,321,132,189,40,21,19,281,181,100,47256,23033,24223
5,57,288,0,0,0,SUB-DISTRICT,Tharali  ,Rural,19739,89114,42556,46558,12062,6474,5588,20195,10005,10190,148,80,68,62490,33583,28907,26624,8973,17651,41858,19523,22335,24380,12289,12091,17754,6786,10968,204,128,76,287,240,47,6135,5135,1000,17478,7234,10244,14687,5522,9165,935,406,529,164,84,80,1692,1222,470,12704,5576,7128,10555,4198,6357,614,274,340,124,63,61,1411,1041,370,4774,1658,3116,4132,1324,2808,321,132,189,40,21,19,281,181,100,47256,23033,24223
5,57,288,0,0,0,SUB-DISTRICT,Tharali  ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,57,289,0,0,0,SUB-DISTRICT,Gairsain,Total,13177,62412,28755,33657,9533,4964,4569,8988,4233,4755,136,75,61,41592,21852,19740,20820,6903,13917,28866,12339,16527,20095,9031,11064,16483,6305,10178,114,64,50,201,135,66,3297,2527,770,8771,3308,5463,7527,2623,4904,436,171,265,99,59,40,709,455,254,6963,2564,4399,5930,1990,3940,389,154,235,49,36,13,595,384,211,1808,744,1064,1597,633,964,47,17,30,50,23,27,114,71,43,33546,16416,17130
5,57,289,0,0,0,SUB-DISTRICT,Gairsain,Rural,13177,62412,28755,33657,9533,4964,4569,8988,4233,4755,136,75,61,41592,21852,19740,20820,6903,13917,28866,12339,16527,20095,9031,11064,16483,6305,10178,114,64,50,201,135,66,3297,2527,770,8771,3308,5463,7527,2623,4904,436,171,265,99,59,40,709,455,254,6963,2564,4399,5930,1990,3940,389,154,235,49,36,13,595,384,211,1808,744,1064,1597,633,964,47,17,30,50,23,27,114,71,43,33546,16416,17130
5,57,289,0,0,0,SUB-DISTRICT,Gairsain,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,58,0,0,0,0,DISTRICT,Rudraprayag,Total,53542,242285,114589,127696,32046,16823,15223,47679,23585,24094,386,217,169,170933,91803,79130,71352,22786,48566,113032,52339,60693,78950,37681,41269,56884,20068,36816,1519,696,823,1470,998,472,19077,15919,3158,34082,14658,19424,26271,9272,16999,1681,860,821,642,381,261,5488,4145,1343,26630,11423,15207,20344,7096,13248,1385,685,700,504,292,212,4397,3350,1047,7452,3235,4217,5927,2176,3751,296,175,121,138,89,49,1091,795,296,129253,62250,67003
