State,District,Subdistt,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
21,390,3112,801884,11,0,WARD,Phulabani (M) WARD NO.-0011,Urban,1051,4591,2409,2182,494,260,234,1613,830,783,768,427,341,3635,2026,1609,956,383,573,1661,1274,387,1283,1057,226,8,5,3,94,67,27,78,64,14,1103,921,182,378,217,161,3,3,0,10,5,5,34,16,18,331,193,138,340,204,136,3,3,0,10,5,5,20,10,10,307,186,121,38,13,25,0,0,0,0,0,0,14,6,8,24,7,17,2930,1135,1795
21,390,3112,801884,12,0,WARD,Phulabani (M) WARD NO.-0012,Urban,772,3421,1798,1623,283,141,142,337,162,175,192,94,98,2960,1606,1354,461,192,269,1203,994,209,1117,947,170,8,3,5,3,3,0,35,27,8,1071,914,157,86,47,39,1,0,1,7,2,5,4,3,1,74,42,32,82,45,37,1,0,1,7,2,5,2,2,0,72,41,31,4,2,2,0,0,0,0,0,0,2,1,1,2,1,1,2218,804,1414
21,390,3112,801884,13,0,WARD,Phulabani (M) WARD NO.-0013,Urban,718,3001,1555,1446,325,179,146,691,339,352,271,144,127,2511,1347,1164,490,208,282,1405,941,464,975,777,198,5,2,3,30,23,7,65,45,20,875,707,168,430,164,266,5,3,2,12,2,10,40,6,34,373,153,220,419,156,263,5,3,2,11,1,10,36,2,34,367,150,217,11,8,3,0,0,0,1,1,0,4,4,0,6,3,3,1596,614,982
21,390,3113,0,0,0,SUB-DISTRICT,Khajuripada,Total,10551,42560,21174,21386,5106,2624,2482,14214,7040,7174,20188,10022,10166,27130,16073,11057,15430,5101,10329,19683,11377,8306,7357,5764,1593,2987,2531,456,1560,1047,513,109,98,11,2701,2088,613,12326,5613,6713,953,461,492,8424,3598,4826,288,88,200,2661,1466,1195,9466,4305,5161,731,361,370,6912,2988,3924,187,63,124,1636,893,743,2860,1308,1552,222,100,122,1512,610,902,101,25,76,1025,573,452,22877,9797,13080
21,390,3113,0,0,0,SUB-DISTRICT,Khajuripada,Rural,10551,42560,21174,21386,5106,2624,2482,14214,7040,7174,20188,10022,10166,27130,16073,11057,15430,5101,10329,19683,11377,8306,7357,5764,1593,2987,2531,456,1560,1047,513,109,98,11,2701,2088,613,12326,5613,6713,953,461,492,8424,3598,4826,288,88,200,2661,1466,1195,9466,4305,5161,731,361,370,6912,2988,3924,187,63,124,1636,893,743,2860,1308,1552,222,100,122,1512,610,902,101,25,76,1025,573,452,22877,9797,13080
21,390,3113,0,0,0,SUB-DISTRICT,Khajuripada,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,390,3114,0,0,0,SUB-DISTRICT,G.Udayagiri,Total,12185,48846,23509,25337,5688,2917,2771,8081,3898,4183,25741,12245,13496,31682,17286,14396,17164,6223,10941,21885,12497,9388,11439,8264,3175,2959,2323,636,2811,1766,1045,154,95,59,5515,4080,1435,10446,4233,6213,1048,460,588,7303,2694,4609,110,39,71,1985,1040,945,8299,3516,4783,807,353,454,5912,2256,3656,89,36,53,1491,871,620,2147,717,1430,241,107,134,1391,438,953,21,3,18,494,169,325,26961,11012,15949
21,390,3114,0,0,0,SUB-DISTRICT,G.Udayagiri,Rural,9488,37544,18152,19392,4437,2250,2187,6608,3227,3381,22722,10913,11809,22937,12910,10027,14607,5242,9365,18216,9794,8422,8279,5825,2454,2894,2261,633,2604,1641,963,106,64,42,2675,1859,816,9937,3969,5968,1040,456,584,7186,2661,4525,88,33,55,1623,819,804,7855,3275,4580,799,349,450,5805,2227,3578,70,31,39,1181,668,513,2082,694,1388,241,107,134,1381,434,947,18,2,16,442,151,291,19328,8358,10970
21,390,3114,0,0,0,SUB-DISTRICT,G.Udayagiri,Urban,2697,11302,5357,5945,1251,667,584,1473,671,802,3019,1332,1687,8745,4376,4369,2557,981,1576,3669,2703,966,3160,2439,721,65,62,3,207,125,82,48,31,17,2840,2221,619,509,264,245,8,4,4,117,33,84,22,6,16,362,221,141,444,241,203,8,4,4,107,29,78,19,5,14,310,203,107,65,23,42,0,0,0,10,4,6,3,1,2,52,18,34,7633,2654,4979
21,390,3114,801885,0,0,TOWN,G. Udayagiri (NAC),Urban,2697,11302,5357,5945,1251,667,584,1473,671,802,3019,1332,1687,8745,4376,4369,2557,981,1576,3669,2703,966,3160,2439,721,65,62,3,207,125,82,48,31,17,2840,2221,619,509,264,245,8,4,4,117,33,84,22,6,16,362,221,141,444,241,203,8,4,4,107,29,78,19,5,14,310,203,107,65,23,42,0,0,0,10,4,6,3,1,2,52,18,34,7633,2654,4979
21,390,3114,801885,1,0,WARD,G. Udayagiri (NAC) WARD NO.-0001,Urban,198,833,403,430,88,45,43,123,54,69,338,161,177,579,316,263,254,87,167,264,213,51,255,207,48,3,3,0,12,8,4,1,1,0,239,195,44,9,6,3,0,0,0,1,1,0,0,0,0,8,5,3,9,6,3,0,0,0,1,1,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,190,379
21,390,3114,801885,2,0,WARD,G. Udayagiri (NAC) WARD NO.-0002,Urban,180,727,360,367,93,51,42,372,172,200,58,30,28,541,286,255,186,74,112,255,187,68,202,157,45,0,0,0,2,2,0,3,3,0,197,152,45,53,30,23,0,0,0,0,0,0,0,0,0,53,30,23,33,23,10,0,0,0,0,0,0,0,0,0,33,23,10,20,7,13,0,0,0,0,0,0,0,0,0,20,7,13,472,173,299
21,390,3114,801885,3,0,WARD,G. Udayagiri (NAC) WARD NO.-0003,Urban,176,729,352,377,92,49,43,53,25,28,60,27,33,589,297,292,140,55,85,265,205,60,262,203,59,3,3,0,3,2,1,6,1,5,250,197,53,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,147,317
21,390,3114,801885,4,0,WARD,G. Udayagiri (NAC) WARD NO.-0004,Urban,287,1231,549,682,148,78,70,277,88,189,350,150,200,969,434,535,262,115,147,390,288,102,318,250,68,1,1,0,6,4,2,2,2,0,309,243,66,72,38,34,0,0,0,12,7,5,11,2,9,49,29,20,67,37,30,0,0,0,12,7,5,10,2,8,45,28,17,5,1,4,0,0,0,0,0,0,1,0,1,4,1,3,841,261,580
21,390,3114,801885,5,0,WARD,G. Udayagiri (NAC) WARD NO.-0005,Urban,285,1125,551,574,152,83,69,169,81,88,256,111,145,838,423,415,287,128,159,338,255,83,236,189,47,1,1,0,6,6,0,11,6,5,218,176,42,102,66,36,2,0,2,14,6,8,1,0,1,85,60,25,84,61,23,2,0,2,10,5,5,1,0,1,71,56,15,18,5,13,0,0,0,4,1,3,0,0,0,14,4,10,787,296,491
21,390,3114,801885,6,0,WARD,G. Udayagiri (NAC) WARD NO.-0006,Urban,124,578,356,222,66,35,31,92,62,30,183,113,70,465,310,155,113,46,67,225,171,54,174,143,31,0,0,0,0,0,0,2,2,0,172,141,31,51,28,23,1,1,0,8,0,8,2,2,0,40,25,15,47,26,21,1,1,0,8,0,8,1,1,0,37,24,13,4,2,2,0,0,0,0,0,0,1,1,0,3,1,2,353,185,168
21,390,3114,801885,7,0,WARD,G. Udayagiri (NAC) WARD NO.-0007,Urban,228,903,466,437,99,63,36,98,58,40,176,78,98,728,391,337,175,75,100,302,236,66,297,231,66,2,2,0,10,2,8,8,7,1,277,220,57,5,5,0,0,0,0,1,1,0,0,0,0,4,4,0,4,4,0,0,0,0,1,1,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,601,230,371
21,390,3114,801885,8,0,WARD,G. Udayagiri (NAC) WARD NO.-0008,Urban,204,762,364,398,82,47,35,18,10,8,163,66,97,599,293,306,163,71,92,234,145,89,199,134,65,2,1,1,0,0,0,2,2,0,195,131,64,35,11,24,2,1,1,18,3,15,1,0,1,14,7,7,35,11,24,2,1,1,18,3,15,1,0,1,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,219,309
21,390,3114,801885,9,0,WARD,G. Udayagiri (NAC) WARD NO.-0009,Urban,126,542,266,276,64,31,33,12,6,6,89,41,48,418,224,194,124,42,82,174,143,31,169,141,28,0,0,0,0,0,0,5,0,5,164,141,23,5,2,3,0,0,0,0,0,0,2,0,2,3,2,1,5,2,3,0,0,0,0,0,0,2,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,123,245
21,390,3114,801885,10,0,WARD,G. Udayagiri (NAC) WARD NO.-0010,Urban,140,562,286,276,48,19,29,18,9,9,8,3,5,469,258,211,93,28,65,203,166,37,197,160,37,0,0,0,1,1,0,2,1,1,194,158,36,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,120,239
21,390,3114,801885,11,0,WARD,G. Udayagiri (NAC) WARD NO.-0011,Urban,319,1254,605,649,151,75,76,121,53,68,430,190,240,964,500,464,290,105,185,399,297,102,309,251,58,5,5,0,0,0,0,3,3,0,301,243,58,90,46,44,0,0,0,8,5,3,5,2,3,77,39,38,80,40,40,0,0,0,5,2,3,4,2,2,71,36,35,10,6,4,0,0,0,3,3,0,1,0,1,6,3,3,855,308,547
21,390,3114,801885,12,0,WARD,G. Udayagiri (NAC) WARD NO.-0012,Urban,245,1299,474,825,106,57,49,50,22,28,541,189,352,1038,385,653,261,89,172,339,228,111,336,227,109,39,38,1,75,44,31,0,0,0,222,145,77,3,1,2,0,0,0,2,0,2,0,0,0,1,1,0,3,1,2,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,246,714
21,390,3114,801885,13,0,WARD,G. Udayagiri (NAC) WARD NO.-0013,Urban,185,757,325,432,62,34,28,70,31,39,367,173,194,548,259,289,209,66,143,281,169,112,206,146,60,9,8,1,92,56,36,3,3,0,102,79,23,75,23,52,2,1,1,53,10,43,0,0,0,20,12,8,68,22,46,2,1,1,50,10,40,0,0,0,16,11,5,7,1,6,0,0,0,3,0,3,0,0,0,4,1,3,476,156,320
21,390,3115,0,0,0,SUB-DISTRICT,Tikabali,Total,12289,48709,23744,24965,6123,3095,3028,8780,4330,4450,26059,12531,13528,28293,16350,11943,20416,7394,13022,24994,13437,11557,12206,8872,3334,3852,3135,717,3022,1867,1155,248,172,76,5084,3698,1386,12788,4565,8223,1176,565,611,8202,2537,5665,364,68,296,3046,1395,1651,10430,3715,6715,935,464,471,6967,2121,4846,258,50,208,2270,1080,1190,2358,850,1508,241,101,140,1235,416,819,106,18,88,776,315,461,23715,10307,13408
21,390,3115,0,0,0,SUB-DISTRICT,Tikabali,Rural,12289,48709,23744,24965,6123,3095,3028,8780,4330,4450,26059,12531,13528,28293,16350,11943,20416,7394,13022,24994,13437,11557,12206,8872,3334,3852,3135,717,3022,1867,1155,248,172,76,5084,3698,1386,12788,4565,8223,1176,565,611,8202,2537,5665,364,68,296,3046,1395,1651,10430,3715,6715,935,464,471,6967,2121,4846,258,50,208,2270,1080,1190,2358,850,1508,241,101,140,1235,416,819,106,18,88,776,315,461,23715,10307,13408
21,390,3115,0,0,0,SUB-DISTRICT,Tikabali,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,390,3116,0,0,0,SUB-DISTRICT,Chakapada ,Total,5899,22752,11320,11432,2730,1364,1366,5174,2531,2643,10253,5111,5142,13910,8267,5643,8842,3053,5789,11857,6758,5099,6177,4516,1661,2769,2342,427,1829,992,837,210,138,72,1369,1044,325,5680,2242,3438,604,339,265,3931,1406,2525,368,71,297,777,426,351,4722,1906,2816,533,303,230,3345,1211,2134,261,61,200,583,331,252,958,336,622,71,36,35,586,195,391,107,10,97,194,95,99,10895,4562,6333
21,390,3116,0,0,0,SUB-DISTRICT,Chakapada ,Rural,5899,22752,11320,11432,2730,1364,1366,5174,2531,2643,10253,5111,5142,13910,8267,5643,8842,3053,5789,11857,6758,5099,6177,4516,1661,2769,2342,427,1829,992,837,210,138,72,1369,1044,325,5680,2242,3438,604,339,265,3931,1406,2525,368,71,297,777,426,351,4722,1906,2816,533,303,230,3345,1211,2134,261,61,200,583,331,252,958,336,622,71,36,35,586,195,391,107,10,97,194,95,99,10895,4562,6333
21,390,3116,0,0,0,SUB-DISTRICT,Chakapada ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,390,3117,0,0,0,SUB-DISTRICT,Sarangagarh ,Total,8916,35335,17338,17997,4832,2430,2402,5355,2698,2657,20282,9846,10436,21123,12401,8722,14212,4937,9275,19140,10059,9081,8753,6460,2293,2948,2413,535,2735,1867,868,512,275,237,2558,1905,653,10387,3599,6788,562,253,309,7623,2394,5229,319,70,249,1883,882,1001,8400,2959,5441,494,221,273,6397,2063,4334,262,57,205,1247,618,629,1987,640,1347,68,32,36,1226,331,895,57,13,44,636,264,372,16195,7279,8916
21,390,3117,0,0,0,SUB-DISTRICT,Sarangagarh ,Rural,8916,35335,17338,17997,4832,2430,2402,5355,2698,2657,20282,9846,10436,21123,12401,8722,14212,4937,9275,19140,10059,9081,8753,6460,2293,2948,2413,535,2735,1867,868,512,275,237,2558,1905,653,10387,3599,6788,562,253,309,7623,2394,5229,319,70,249,1883,882,1001,8400,2959,5441,494,221,273,6397,2063,4334,262,57,205,1247,618,629,1987,640,1347,68,32,36,1226,331,895,57,13,44,636,264,372,16195,7279,8916
21,390,3117,0,0,0,SUB-DISTRICT,Sarangagarh ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,390,3118,0,0,0,SUB-DISTRICT,Phiringia ,Total,12455,53570,26113,27457,7698,3899,3799,9038,4443,4595,29674,14384,15290,29102,17143,11959,24468,8970,15498,26995,14370,12625,10028,7722,2306,4664,3980,684,2578,1607,971,283,212,71,2503,1923,580,16967,6648,10319,1531,953,578,12138,4270,7868,618,145,473,2680,1280,1400,13016,5392,7624,1251,838,413,9676,3524,6152,344,111,233,1745,919,826,3951,1256,2695,280,115,165,2462,746,1716,274,34,240,935,361,574,26575,11743,14832
21,390,3118,0,0,0,SUB-DISTRICT,Phiringia ,Rural,12455,53570,26113,27457,7698,3899,3799,9038,4443,4595,29674,14384,15290,29102,17143,11959,24468,8970,15498,26995,14370,12625,10028,7722,2306,4664,3980,684,2578,1607,971,283,212,71,2503,1923,580,16967,6648,10319,1531,953,578,12138,4270,7868,618,145,473,2680,1280,1400,13016,5392,7624,1251,838,413,9676,3524,6152,344,111,233,1745,919,826,3951,1256,2695,280,115,165,2462,746,1716,274,34,240,935,361,574,26575,11743,14832
21,390,3118,0,0,0,SUB-DISTRICT,Phiringia ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,390,3119,0,0,0,SUB-DISTRICT,Baliguda,Total,22318,97084,47634,49450,15695,7935,7760,9207,4494,4713,50757,24686,26071,49211,29388,19823,47873,18246,29627,46878,25335,21543,24053,17697,6356,7658,6133,1525,5964,3761,2203,543,368,175,9888,7435,2453,22825,7638,15187,3174,1268,1906,12164,3731,8433,2452,333,2119,5035,2306,2729,18989,6568,12421,2755,1089,1666,10682,3328,7354,1564,189,1375,3988,1962,2026,3836,1070,2766,419,179,240,1482,403,1079,888,144,744,1047,344,703,50206,22299,27907
21,390,3119,0,0,0,SUB-DISTRICT,Baliguda,Rural,18392,80473,39245,41228,13831,6964,6867,5987,2924,3063,48732,23660,25072,36816,22571,14245,43657,16674,26983,40604,20839,19765,19103,13830,5273,7551,6034,1517,5921,3741,2180,431,283,148,5200,3772,1428,21501,7009,14492,3145,1259,1886,11845,3681,8164,2383,299,2084,4128,1770,2358,17983,6066,11917,2738,1084,1654,10474,3301,7173,1507,159,1348,3264,1522,1742,3518,943,2575,407,175,232,1371,380,991,876,140,736,864,248,616,39869,18406,21463
21,390,3119,0,0,0,SUB-DISTRICT,Baliguda,Urban,3926,16611,8389,8222,1864,971,893,3220,1570,1650,2025,1026,999,12395,6817,5578,4216,1572,2644,6274,4496,1778,4950,3867,1083,107,99,8,43,20,23,112,85,27,4688,3663,1025,1324,629,695,29,9,20,319,50,269,69,34,35,907,536,371,1006,502,504,17,5,12,208,27,181,57,30,27,724,440,284,318,127,191,12,4,8,111,23,88,12,4,8,183,96,87,10337,3893,6444
21,390,3119,416820,0,0,TOWN,Baliguda (CT) ,Urban,3926,16611,8389,8222,1864,971,893,3220,1570,1650,2025,1026,999,12395,6817,5578,4216,1572,2644,6274,4496,1778,4950,3867,1083,107,99,8,43,20,23,112,85,27,4688,3663,1025,1324,629,695,29,9,20,319,50,269,69,34,35,907,536,371,1006,502,504,17,5,12,208,27,181,57,30,27,724,440,284,318,127,191,12,4,8,111,23,88,12,4,8,183,96,87,10337,3893,6444
21,390,3119,416820,1,0,WARD,Baliguda (CT)  WARD NO.-0001,Urban,3926,16611,8389,8222,1864,971,893,3220,1570,1650,2025,1026,999,12395,6817,5578,4216,1572,2644,6274,4496,1778,4950,3867,1083,107,99,8,43,20,23,112,85,27,4688,3663,1025,1324,629,695,29,9,20,319,50,269,69,34,35,907,536,371,1006,502,504,17,5,12,208,27,181,57,30,27,724,440,284,318,127,191,12,4,8,111,23,88,12,4,8,183,96,87,10337,3893,6444
21,390,3120,0,0,0,SUB-DISTRICT,Nuagaon,Total,4711,19364,9372,9992,2992,1521,1471,1687,826,861,9660,4542,5118,10592,6194,4398,8772,3178,5594,9612,5149,4463,4508,3479,1029,1300,1066,234,1365,999,366,194,121,73,1649,1293,356,5104,1670,3434,469,173,296,3277,874,2403,241,43,198,1117,580,537,4042,1286,2756,376,115,261,2743,679,2064,85,31,54,838,461,377,1062,384,678,93,58,35,534,195,339,156,12,144,279,119,160,9752,4223,5529
21,390,3120,0,0,0,SUB-DISTRICT,Nuagaon,Rural,4711,19364,9372,9992,2992,1521,1471,1687,826,861,9660,4542,5118,10592,6194,4398,8772,3178,5594,9612,5149,4463,4508,3479,1029,1300,1066,234,1365,999,366,194,121,73,1649,1293,356,5104,1670,3434,469,173,296,3277,874,2403,241,43,198,1117,580,537,4042,1286,2756,376,115,261,2743,679,2064,85,31,54,838,461,377,1062,384,678,93,58,35,534,195,339,156,12,144,279,119,160,9752,4223,5529
21,390,3120,0,0,0,SUB-DISTRICT,Nuagaon,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,390,3121,0,0,0,SUB-DISTRICT,Tumudibandha,Total,6469,28538,14113,14425,4800,2453,2347,3585,1778,1807,16128,7876,8252,13196,8038,5158,15342,6075,9267,13296,7226,6070,5062,3811,1251,2020,1572,448,882,601,281,169,126,43,1991,1512,479,8234,3415,4819,1218,489,729,4415,1608,2807,337,100,237,2264,1218,1046,6330,2636,3694,933,346,587,3590,1289,2301,212,71,141,1595,930,665,1904,779,1125,285,143,142,825,319,506,125,29,96,669,288,381,15242,6887,8355
21,390,3121,0,0,0,SUB-DISTRICT,Tumudibandha,Rural,6469,28538,14113,14425,4800,2453,2347,3585,1778,1807,16128,7876,8252,13196,8038,5158,15342,6075,9267,13296,7226,6070,5062,3811,1251,2020,1572,448,882,601,281,169,126,43,1991,1512,479,8234,3415,4819,1218,489,729,4415,1608,2807,337,100,237,2264,1218,1046,6330,2636,3694,933,346,587,3590,1289,2301,212,71,141,1595,930,665,1904,779,1125,285,143,142,825,319,506,125,29,96,669,288,381,15242,6887,8355
21,390,3121,0,0,0,SUB-DISTRICT,Tumudibandha,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,390,3122,0,0,0,SUB-DISTRICT,Belaghar ,Total,4410,19506,9381,10125,3368,1648,1720,4284,2086,2198,12930,6206,6724,6392,3983,2409,13114,5398,7716,9382,4652,4730,3910,2738,1172,1934,1397,537,1068,697,371,33,24,9,875,620,255,5472,1914,3558,174,71,103,3070,865,2205,89,20,69,2139,958,1181,4243,1589,2654,160,66,94,2539,772,1767,53,19,34,1491,732,759,1229,325,904,14,5,9,531,93,438,36,1,35,648,226,422,10124,4729,5395
21,390,3122,0,0,0,SUB-DISTRICT,Belaghar ,Rural,4410,19506,9381,10125,3368,1648,1720,4284,2086,2198,12930,6206,6724,6392,3983,2409,13114,5398,7716,9382,4652,4730,3910,2738,1172,1934,1397,537,1068,697,371,33,24,9,875,620,255,5472,1914,3558,174,71,103,3070,865,2205,89,20,69,2139,958,1181,4243,1589,2654,160,66,94,2539,772,1767,53,19,34,1491,732,759,1229,325,904,14,5,9,531,93,438,36,1,35,648,226,422,10124,4729,5395
21,390,3122,0,0,0,SUB-DISTRICT,Belaghar ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,390,3123,0,0,0,SUB-DISTRICT,Kotagarh ,Total,10146,47900,23598,24302,9688,5043,4645,6789,3352,3437,28485,13894,14591,18159,11229,6930,29741,12369,17372,23088,11629,11459,8327,6642,1685,3844,3327,517,2231,1577,654,54,43,11,2198,1695,503,14761,4987,9774,1426,685,741,10910,3401,7509,439,40,399,1986,861,1125,11293,3794,7499,1017,503,514,8649,2688,5961,293,27,266,1334,576,758,3468,1193,2275,409,182,227,2261,713,1548,146,13,133,652,285,367,24812,11969,12843
21,390,3123,0,0,0,SUB-DISTRICT,Kotagarh ,Rural,10146,47900,23598,24302,9688,5043,4645,6789,3352,3437,28485,13894,14591,18159,11229,6930,29741,12369,17372,23088,11629,11459,8327,6642,1685,3844,3327,517,2231,1577,654,54,43,11,2198,1695,503,14761,4987,9774,1426,685,741,10910,3401,7509,439,40,399,1986,861,1125,11293,3794,7499,1017,503,514,8649,2688,5961,293,27,266,1334,576,758,3468,1193,2275,409,182,227,2261,713,1548,146,13,133,652,285,367,24812,11969,12843
21,390,3123,0,0,0,SUB-DISTRICT,Kotagarh ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,390,3124,0,0,0,SUB-DISTRICT,Brahmanigaon ,Total,7803,36505,17760,18745,7081,3639,3442,1303,653,650,19049,9123,9926,16872,10020,6852,19633,7740,11893,17143,8739,8404,7981,5462,2519,3598,2703,895,2919,1632,1287,159,127,32,1305,1000,305,9162,3277,5885,568,241,327,7071,2334,4737,211,58,153,1312,644,668,8077,2829,5248,481,184,297,6470,2085,4385,146,43,103,980,517,463,1085,448,637,87,57,30,601,249,352,65,15,50,332,127,205,19362,9021,10341
21,390,3124,0,0,0,SUB-DISTRICT,Brahmanigaon ,Rural,7803,36505,17760,18745,7081,3639,3442,1303,653,650,19049,9123,9926,16872,10020,6852,19633,7740,11893,17143,8739,8404,7981,5462,2519,3598,2703,895,2919,1632,1287,159,127,32,1305,1000,305,9162,3277,5885,568,241,327,7071,2334,4737,211,58,153,1312,644,668,8077,2829,5248,481,184,297,6470,2085,4385,146,43,103,980,517,463,1085,448,637,87,57,30,601,249,352,65,15,50,332,127,205,19362,9021,10341
21,390,3124,0,0,0,SUB-DISTRICT,Brahmanigaon ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
